ID,Source,Label,Human_annotation_median,Sentence,Category,Split
EsCoLA_2447,GDE17,1,1,España cometió el genocidio más brutal de la historia.,13,train
EsCoLA_10344,GDE65,1,1,Lo construyeron antes de la guerra.,3,train
EsCoLA_4835,GDE32,1,1,Esto supone que hay que volver a hacerlo.,8,train
EsCoLA_148,GDE03,1,1,La producción de café por parte de Cuba descendió a finales de los ochenta.,11,train
EsCoLA_10158,GDE62,1,1,Pedro tiene un tic nervioso.,1,train
EsCoLA_7202,GDE41,1,1,Tanto el vino como la cerveza contienen alcohol.,12,train
EsCoLA_10189,GDE65,1,1,Quien llama a la puerta es Juan.,7,train
EsCoLA_7029,GDE40,1,1,No iremos tampoco al cine hoy.,9,train
EsCoLA_4283,GDE30,0,0,"Si aso un pollo, será a los invitados.",4,train
EsCoLA_3570,GDE25,0,0,El barco fue hundido por sí solo.,5,train
EsCoLA_10232,GDE65,1,1,Es algún hombre el que viene.,7,train
EsCoLA_4215,GDE30,1,1,Pepe nos admira.,14,train
EsCoLA_9071,GDE52,1,1,Están pidiendo más ayudas.,9,train
EsCoLA_50,GDE01,1,0,Las cenizas del Libertador se estremecían de gozo entre la sepultura.,11,train
EsCoLA_964,GDE08,1,1,"Miquel, el padre de Laura, siempre llega tarde.",3,train
EsCoLA_2139,GDE17,1,1,Juan compró más libros que Luis discos.,13,train
EsCoLA_1494,GDE13,1,1,Beber vino en exceso es peligroso.,13,train
EsCoLA_5469,GDE34,1,1,Con mil pesetas es suficiente.,2,train
EsCoLA_1926,GDE16,1,1,La casa estaba toda derrumbada.,13,train
EsCoLA_6769,GDE39,1,1,"Conmigo enfermo, no serán capaces de hacerlo.",3,train
EsCoLA_8104,GDE48,0,0,Hace dos años cuando se nos murió el perro.,3,train
EsCoLA_1536,GDE13,1,1,Sus amigos lo creían ya médico.,14,train
EsCoLA_1656,GDE15,1,1,Me susurró bonitas frases al oído.,12,train
EsCoLA_6077,GDE36,1,1,"A Julia le encantaría viajar a China, pero sus amigos no desean viajar a China.",12,train
EsCoLA_9362,GDE53,1,1,La foto de María sonriendo complacida fue muy comentada.,3,train
EsCoLA_6361,GDE37,1,1,Los autores del proyecto seleccionado son dos auxiliares del laboratorio.,2,train
EsCoLA_7055,GDE40,1,1,María siempre come pasteles pero Ana nunca.,9,train
EsCoLA_2593,GDE19,1,1,A nosotros no nos ha visto.,14,train
EsCoLA_1274,GDE12,1,1,Hacía un frío intenso.,13,train
EsCoLA_999,GDE08,1,1,"El primer hombre que pisó la luna, Neil Armstrong, fue entrevistado ayer por El País.",5,train
EsCoLA_4723,GDE32,1,1,Me consta que te di el dinero.,3,train
EsCoLA_2736,GDE19,0,0,Gusta el cine a Juan.,4,train
EsCoLA_5110,GDE32,1,1,A nuestro parecer no se trata de que deje la tesis sino de que cambie de tema.,12,train
EsCoLA_7715,GDE42,0,0,Hay el hábil hada.,14,train
EsCoLA_4102,GDE30,1,1,Llevaba la bandeja.,1,train
EsCoLA_4525,GDE31,1,1,¿Juan ya no vive aquí?,7,train
EsCoLA_3554,GDE25,1,1,Se hundió el barco por sí solo.,5,train
EsCoLA_1915,GDE16,1,1,Tiene por costumbre hablar de más en todas las reuniones.,13,train
EsCoLA_6696,GDE38,1,1,La reunión fue de dos horas.,2,train
EsCoLA_9700,GDE58,1,1,Tales son sus exigencias que no las podremos aceptar.,12,train
EsCoLA_7358,GDE42,1,1,Me lo contó después.,3,train
EsCoLA_4938,GDE32,1,1,En esta teoría se finge que los elementos pertenecen a un sistema matemático.,5,train
EsCoLA_3638,GDE25,1,1,Juan es muy conocido.,5,train
EsCoLA_4811,GDE32,1,1,Dar un paseo despeja después de la comida.,3,train
EsCoLA_457,GDE04,0,0,Es su celebrado cumpleaños.,11,train
EsCoLA_9281,GDE53,1,1,"Cantando nosotros, llueve.",3,train
EsCoLA_1410,GDE12,0,0,Son unos libros que más se han vendido este año.,7,train
EsCoLA_8495,GDE50,1,1,Buscaba un libro en el que se analiza el modo en las oraciones de relativo.,7,train
EsCoLA_9303,GDE53,1,1,"Aun lloviendo a mares, iremos.",3,train
EsCoLA_8519,GDE50,1,1,Tiene pocos alumnos que sepan hablar alemán.,7,train
EsCoLA_1401,GDE12,1,1,En la Edad Media quemaban brujas.,3,train
EsCoLA_8841,GDE51,1,1,"Si te lo digo, ¿me vas a querer más?",12,train
EsCoLA_343,GDE04,1,1,Dijo que no era partidario.,2,train
EsCoLA_7530,GDE42,1,1,"Dejó de saludarme, con lo que me sentí libre de saludarlo yo.",10,train
EsCoLA_732,GDE06,0,1,Hace esta descripción imperial de sí mismo.,11,train
EsCoLA_6503,GDE37,1,1,Me pareció oír su voz.,10,train
EsCoLA_2888,GDE19,0,0,Me elegimos presidente.,14,train
EsCoLA_9332,GDE53,1,0,"Siendo a, la fiesta resultó un fracaso.",3,train
EsCoLA_597,GDE05,1,1,Algún médico estará allí.,13,train
EsCoLA_4644,GDE31,1,1,Me sorprende qué libros más difíciles Juan pretende leer.,7,train
EsCoLA_2760,GDE19,1,1,Hacerlo mal sería un error.,10,train
EsCoLA_6636,GDE38,1,1,Tenemos a Juan de visita.,3,train
EsCoLA_7200,GDE41,0,0,"No sólo el niño, sino la niña, se fueron juntos.",12,train
EsCoLA_2650,GDE19,1,1,El presidente mismo abrió la puerta.,3,train
EsCoLA_6622,GDE38,0,0,La tormenta hizo graves inundaciones.,3,train
EsCoLA_6599,GDE38,1,1,"Finalmente, el acusado se confesó culpable.",2,train
EsCoLA_3483,GDE24,1,1,A París fue Lucy de compras.,3,train
EsCoLA_7163,GDE41,0,0,Ha ejercido una mala influencia en el pensamiento y la acción político.,14,train
EsCoLA_7166,GDE41,0,1,Las casas habían y han sido pintadas.,12,train
EsCoLA_10473,GDE65,1,1,Es para el consumo para lo que es apto.,7,train
EsCoLA_1531,GDE13,1,1,"Me preguntaron que qué era yo, y respondí que era un joven abogado recién llegado a la ciudad.",13,train
EsCoLA_9921,GDE60,1,1,Te ordené venir.,10,train
EsCoLA_8066,GDE48,0,0,Juan protestó desde que Carlos llega.,14,train
EsCoLA_6247,GDE36,1,1,Se le da mejor cantar que bailar.,10,train
EsCoLA_8187,GDE48,1,1,Cuando estudiante tuve terribles experiencias.,3,train
EsCoLA_8329,GDE48,0,0,Lo conocí cuando estalla la guerra.,3,train
EsCoLA_4156,GDE30,0,0,La ley prohíbe el uso de drogas para los ciudadanos.,4,train
EsCoLA_4666,GDE31,0,0,No tengo ninguna razón por que renunciar al puesto.,7,train
EsCoLA_2887,GDE19,0,0,Me le entregaron.,14,train
EsCoLA_3527,GDE24,1,0,La madre cuida a su hijo para que no se ahogue de ella.,12,train
EsCoLA_3132,GDE23,1,1,Las prebendas no se denuncian a sí mismas.,6,train
EsCoLA_8955,GDE51,0,0,Hay que se repartan.,8,train
EsCoLA_4588,GDE31,0,0,Pedro aseguró cuándo terminaría la carrera.,7,train
EsCoLA_8070,GDE48,0,0,Llamé las hace.,14,train
EsCoLA_5717,GDE36,0,1,Tintín no sabe cantar.,10,train
EsCoLA_72,GDE01,1,1,En el fondo asoman las paredes de una casa.,3,train
EsCoLA_8776,GDE51,0,0,Jugar es lo que Roberto ya puede.,9,train
EsCoLA_3988,GDE28,1,1,Este es el tipo de amigo que todo el mundo necesita tener.,7,train
EsCoLA_8852,GDE51,1,1,"Aunque me voy a separar, estoy tranquila.",9,train
EsCoLA_10218,GDE65,0,0,Con los que apunté la receta fueron con lápiz y papel.,7,train
EsCoLA_1599,GDE15,1,1,Cada profesor examinará a sus alumnos.,13,train
EsCoLA_8414,GDE49,1,1,Vio que había venido el cartero.,8,train
EsCoLA_9056,GDE52,1,1,¿No estarán criticando todo lo que hemos hecho?,9,train
EsCoLA_101,GDE01,0,0,Hay plato verde.,11,train
EsCoLA_3030,GDE21,1,0,Vimos ese perro y le compramos.,14,train
EsCoLA_5479,GDE34,1,1,Me dormí bajo el árbol bajo el que había una sombra.,7,train
EsCoLA_8194,GDE48,1,1,Fue raptado por una secta americana de niño.,3,train
EsCoLA_9,GDE01,1,1,No quiero más jamón.,9,train
EsCoLA_5118,GDE32,0,0,Ana viene de que sólo ahora se preguntan cómo ha sido posible.,14,train
EsCoLA_3762,GDE26,0,0,Parece estarse cansado.,5,train
EsCoLA_680,GDE05,0,0,Llegó la hermana de Juan enfadado.,2,train
EsCoLA_7350,GDE42,0,0,Esta diputada y hábil mujer de negocios llegaron a ministras.,14,train
EsCoLA_5827,GDE36,1,1,Hizo a los Contras que retiraran las armas.,4,train
EsCoLA_4812,GDE32,1,1,Automatizar los datos simplifica el trabajo de investigación.,10,train
EsCoLA_1914,GDE16,1,1,Nos dieron cien pesetas de más.,13,train
EsCoLA_9947,GDE60,1,0,El negligente pague su dejadez.,1,train
EsCoLA_8725,GDE51,1,1,Aquellas noticias necesitaban difundirse de inmediato.,9,train
EsCoLA_6610,GDE38,0,0,Todavía te hacía como en París.,3,train
EsCoLA_5415,GDE34,0,0,Me avergüenza de que vengas.,14,train
EsCoLA_7419,GDE42,0,0,Famosos orquestas y directores han pasado por el Teatro.,14,train
EsCoLA_7987,GDE48,0,0,"En aquel período, Juan tocaba la sonata en veinte minutos quince veces.",3,train
EsCoLA_6359,GDE37,1,0,¿De qué crees que una carta de su novia fue la causa?,7,train
EsCoLA_3389,GDE24,1,1,Bárbara perdió la paciencia.,1,train
EsCoLA_3979,GDE28,1,1,Besó a todo dios.,4,train
EsCoLA_2955,GDE20,1,1,"En cuanto al paquete y la carta recién recibidos, tú debes ocuparte de él y dejar que otro empleado se haga cargo de ella.",6,train
EsCoLA_7285,GDE41,1,1,Compró una mesa de mármol pero para amasar pan.,12,train
EsCoLA_8614,GDE50,1,1,"Aunque te haya hablado con malos modales, no deberías darle tanta importancia.",12,train
EsCoLA_4344,GDE30,1,1,Esteban sacó partido de la situación.,4,train
EsCoLA_6865,GDE40,0,0,Ernesto es nada inteligente.,9,train
EsCoLA_2055,GDE16,0,0,Escribió muchos de artículos.,13,train
EsCoLA_3805,GDE27,1,1,Hace un día espléndido.,13,train
EsCoLA_339,GDE04,1,1,Esta calle no es perpendicular.,9,train
EsCoLA_1875,GDE16,1,1,Juan y María obtuvieron las dos mejores notas del curso respectivamente.,13,train
EsCoLA_4879,GDE32,1,1,Eva quiere irse.,10,train
EsCoLA_966,GDE08,1,1,La conocida actriz y amiga del difunto será la beneficiaria del testamento.,2,train
EsCoLA_4459,GDE30,1,1,Pepe se lavó las manos a sí mismo.,6,train
EsCoLA_9246,GDE53,1,1,Se marchó sin despedirse.,10,train
EsCoLA_3426,GDE24,1,1,El esperanto le será muy útil a Guillermo.,14,train
EsCoLA_1304,GDE12,1,1,"Con una cebolla, creo que será suficiente.",11,train
EsCoLA_7290,GDE41,1,1,"Es un mamífero, aunque acuático.",12,train
EsCoLA_6182,GDE36,1,1,Dime en qué persona confiar.,10,train
EsCoLA_5849,GDE36,1,1,La obligaron.,14,train
EsCoLA_4681,GDE32,1,1,Lamentamos que los demás no dijeran nada.,8,train
EsCoLA_9335,GDE53,1,1,"Bajando esta calle, se encuentra el Museo del Prado.",3,train
EsCoLA_10104,GDE62,1,1,No sabemos si Pedro es aficionado a los mariscos.,7,train
EsCoLA_6153,GDE36,1,1,Le quedan varias preguntas que responder.,10,train
EsCoLA_10330,GDE65,0,0,Sobre donde está es sobre la mesa.,7,train
EsCoLA_4784,GDE32,1,1,Lo mejor es que compres una buena crema con colágeno.,8,train
EsCoLA_7415,GDE42,1,1,Acudieron varios niños a cargo de sendos profesores.,13,train
EsCoLA_9870,GDE59,1,1,"No es un fanático, sino bastante tolerante.",12,train
EsCoLA_76,GDE01,1,1,Lo encontré en el agua.,11,train
EsCoLA_5064,GDE32,0,0,Vengo a que me pagan.,12,train
EsCoLA_78,GDE01,1,1,La familia se reunió ayer.,3,train
EsCoLA_9213,GDE53,0,0,Los robos desaparecen deteniéndose al ladrón.,3,train
EsCoLA_5549,GDE35,1,1,Mario dijo que cómo y cuándo habían llegado los moros a España.,7,train
EsCoLA_3188,GDE23,1,1,Disidencia y resistencia deben reforzarse la una a la otra.,6,train
EsCoLA_4886,GDE32,1,1,Celebro tenerle en casa.,14,train
EsCoLA_5597,GDE35,0,0,Sollozó cuántas píldoras debía tragar.,7,train
EsCoLA_4565,GDE31,1,1,¿Por qué Juan compró esos libros?,7,train
EsCoLA_9330,GDE53,1,1,"Con sinceridad, no creo que lo vayas a conseguir.",3,train
EsCoLA_3980,GDE28,0,0,Besó todo el mundo.,4,train
EsCoLA_3983,GDE28,0,0,Veo alguien.,1,train
EsCoLA_5005,GDE32,1,1,Jorge me pidió que me fuera.,8,train
EsCoLA_5498,GDE34,0,0,Lo que nos interesa es de que todos acudan a la manifestación.,14,train
EsCoLA_3560,GDE25,0,0,Juan se odia por sí solo.,5,train
EsCoLA_172,GDE03,0,0,La coalición es presidencial.,2,train
EsCoLA_5232,GDE32,1,1,Almunia emplaza a Borrell a que diga si competirá con él.,4,train
EsCoLA_1971,GDE16,1,1,Es tan vago que no quiere oír hablar de trabajar.,12,train
EsCoLA_7575,GDE42,0,0,"No lo dijeron Juan, sino sus hermanas.",14,train
EsCoLA_6197,GDE36,1,1,No había de comer.,10,train
EsCoLA_792,GDE07,1,1,"Lo cocina con canela, como su madre le había enseñado a prepararlo.",12,train
EsCoLA_6847,GDE40,0,0,Juan no sabe qué asignatura estudiar con ningún método.,9,train
EsCoLA_2599,GDE19,1,1,Ellos van contra ellas.,6,train
EsCoLA_8087,GDE48,1,1,Hacía dos años que la guerra había acabado y seguía sin haber suficiente comida.,3,train
EsCoLA_3702,GDE26,1,0,El año pasado fueron hechas muchas obras de mejora en los hospitales.,5,train
EsCoLA_2764,GDE19,0,0,Juan lo y la trajo.,14,train
EsCoLA_10109,GDE62,1,1,Pedro descubrió que el empleado era eficiente.,8,train
EsCoLA_2091,GDE17,0,0,Menos amigos míos hicieron menos obsequios a menos familiares.,13,train
EsCoLA_5874,GDE36,1,1,Estas arias se oyen cantar por la radio.,10,train
EsCoLA_4494,GDE30,1,1,Pili nos alegra a los colegas.,4,train
EsCoLA_8123,GDE48,0,0,¿Qué hiciste hasta que tu hermano te dijo que nunca te enviaría el dinero?,3,train
EsCoLA_2839,GDE19,1,1,Lo intentó traer.,14,train
EsCoLA_2942,GDE20,1,1,El hecho de que él y yo nos veamos seguido no implica que Jorge sea mi mejor amigo.,6,train
EsCoLA_3943,GDE28,1,1,La ópera conoce muchos aficionados.,1,train
EsCoLA_4677,GDE32,1,1,Lo sabemos.,14,train
EsCoLA_301,GDE04,1,1,Esta cuestión es difícil de dilucidar.,10,train
EsCoLA_6722,GDE39,1,1,"Si el gallo no canta, algo tiene en la garganta.",12,train
EsCoLA_4576,GDE31,1,1,¿Tú conoces al tipo que vive dónde?,7,train
EsCoLA_9047,GDE52,1,1,Todos los días están comiendo hasta las cuatro.,9,train
EsCoLA_2533,GDE19,1,1,Nosotras compramos las cuatro el mismo vestido.,6,train
EsCoLA_9994,GDE60,1,1,No vayamos a ponernos en ridículo.,9,train
EsCoLA_6612,GDE38,0,0,Todavía te hacía como trabajando.,3,train
EsCoLA_5406,GDE34,0,0,Me recuerdo de que tenías una reunión.,14,train
EsCoLA_1836,GDE16,1,1,Juan sonrió a ambas muchachas.,13,train
EsCoLA_2128,GDE17,1,1,Ana expuso en más salas que cuantas puedan figurar en el catálogo.,13,train
EsCoLA_2100,GDE17,1,1,Juan compró libros vendidos por Luis y otros libros.,4,train
EsCoLA_5785,GDE36,0,0,Julia pareció tener razón.,10,train
EsCoLA_5320,GDE33,1,1,No sentía necesidad de llamarla.,11,train
EsCoLA_6141,GDE36,1,1,El intérprete declara saber varias lenguas.,10,train
EsCoLA_811,GDE07,0,0,Me entrevisté con a quien le diste el encargo.,7,train
EsCoLA_203,GDE03,0,0,Los enfermos leones se alimentan siempre de hierba.,3,train
EsCoLA_7744,GDE43,1,1,Tú sabes francés y Pedro también.,12,train
EsCoLA_5317,GDE33,1,1,Necesitas que alguien te ayude.,8,train
EsCoLA_10155,GDE62,1,1,"Uf, la sopa sabe fatal.",3,train
EsCoLA_1791,GDE16,1,1,Los políticos citados declararon ante el juez.,4,train
EsCoLA_5294,GDE33,0,1,¿Qué hecho de haber perdido el tren te molesta?,10,train
EsCoLA_9436,GDE56,1,0,Te digo esto porque veas quiénes son tus amigos.,12,train
EsCoLA_9365,GDE53,1,1,Los modales de Juan comiendo dejan mucho que desear.,3,train
EsCoLA_787,GDE07,1,1,Cierto cliente que había protestado por el trato recibido fue amenazado por un empleado.,7,train
EsCoLA_3660,GDE25,1,1,"Leída el acta, comenzó la reunión.",3,train
EsCoLA_3282,GDE23,1,1,Se mostraron entre sí.,6,train
EsCoLA_9290,GDE53,1,1,"Habiendo quedado desierta la ciudad, se tomaron previsiones para su repoblación.",3,train
EsCoLA_743,GDE07,1,1,"Luis, que estaba en desacuerdo con la propuesta, fue destituido fulminantemente.",7,train
EsCoLA_7650,GDE42,0,0,Tales costumbres acabó por adoptarse.,14,train
EsCoLA_9874,GDE59,1,1,"Pluto no es un caballo, pero sí un animal.",12,train
EsCoLA_4818,GDE32,1,1,Que le hagas croquetas borrará sus penas.,8,train
EsCoLA_6317,GDE36,0,0,Veo su circunstancia de hallarse enfermo.,10,train
EsCoLA_6288,GDE36,1,1,Lanzó un suspiro.,1,train
EsCoLA_1508,GDE13,0,0,"Ya corregidos ejercicios, iremos al recreo.",13,train
EsCoLA_408,GDE04,1,1,Es un asunto complicado.,2,train
EsCoLA_8690,GDE51,1,1,Juan puede leer mi libro.,9,train
EsCoLA_10049,GDE61,1,1,¿Es esta manera de tratar a un amigo?,10,train
EsCoLA_9930,GDE60,1,1,No te permito hablarme así.,14,train
EsCoLA_996,GDE08,1,1,Uno de los presentes salió de pronto: un hombre con un abrigo gris.,3,train
EsCoLA_10520,GDE65,0,0,Mis padres es quienes me han regalado la moto.,7,train
EsCoLA_6533,GDE38,0,0,Joaquín sabía la noticia contento.,3,train
EsCoLA_9625,GDE57,1,1,Lola vendrá con nosotros a condición de que vayamos a recogerla a casa.,12,train
EsCoLA_9382,GDE53,0,1,Puso varias faltas en una carta pidiendo dinero.,3,train
EsCoLA_3208,GDE23,1,1,Aquellos jóvenes hablaban sobre todo lo divino y lo humano.,4,train
EsCoLA_1240,GDE12,1,1,Ahí está lo de hoy.,11,train
EsCoLA_572,GDE05,1,1,Tengo un miedo que me muero.,12,train
EsCoLA_8862,GDE51,1,1,Precisamente fui a cruzar la calle cuando pasaba el autobús.,9,train
EsCoLA_9241,GDE53,1,1,"Con la ayuda de Juan, acabaremos el trabajo a tiempo.",3,train
EsCoLA_2804,GDE19,0,0,A ningún bedel lo veo nunca trabajando.,9,train
EsCoLA_7993,GDE48,0,0,Llegaron invitados varias horas.,3,train
EsCoLA_7890,GDE47,1,1,Yo he dicho que mantendría siempre viva la memoria de lo que pasó y lo haré.,8,train
EsCoLA_9768,GDE58,0,0,"Nos prometió que vendría a buscarnos; se ha hecho, y, ya muy tarde.",12,train
EsCoLA_9865,GDE59,1,1,"Juan no es vago, sino que es muy cómodo.",12,train
EsCoLA_2515,GDE18,1,1,"Me propuso ir al cine o tomar una copa, y elegí lo segundo.",13,train
EsCoLA_2190,GDE17,0,0,Juan vio más novelas que en esta librería en ese quiosco.,13,train
EsCoLA_4785,GDE32,1,1,Es mejor morir de golpe.,10,train
EsCoLA_5367,GDE34,1,1,Ese libro es difícil de leer.,10,train
EsCoLA_8639,GDE50,1,1,No nos molestará mientras no le digamos nada.,12,train
EsCoLA_6372,GDE37,1,1,El baile es en la segunda planta.,14,train
EsCoLA_4012,GDE29,1,1,A ambas organizaciones católicas contribuía también mi madre con su óbolo.,4,train
EsCoLA_4365,GDE30,1,1,Esta experiencia es amarga para un padre.,4,train
EsCoLA_4043,GDE29,1,1,Sé que esto me ha privado de una amplia gama de experiencias.,8,train
EsCoLA_2842,GDE19,0,0,Te lo dice haber confesado.,14,train
EsCoLA_10168,GDE62,1,1,"Mira, tío Fernando, yo creo que debes llevar a la tía al médico.",12,train
EsCoLA_7593,GDE42,0,0,Él y ellas venimos de viaje.,14,train
EsCoLA_10043,GDE61,0,0,No creo que vendrá.,9,train
EsCoLA_3976,GDE28,1,0,Besó un niño.,1,train
EsCoLA_4017,GDE29,1,1,"Tal gente carece, además, de alojamiento adecuado, de educación, de atención médica.",4,train
EsCoLA_10083,GDE61,1,1,¿Me acompañas?,7,train
EsCoLA_10332,GDE65,1,1,Tras lo que nieva es tras el bosque.,7,train
EsCoLA_5860,GDE36,1,1,Me lo vio cortar.,14,train
EsCoLA_9470,GDE56,0,0,¿Verdad que viniste porque tuvieras hambre?,12,train
EsCoLA_7807,GDE43,1,1,"Luis comió algo, pero no recuerdo qué.",14,train
EsCoLA_3721,GDE26,0,0,Se avisaron los bomberos.,5,train
EsCoLA_3811,GDE27,0,0,Llegó hacen dos horas.,1,train
EsCoLA_10112,GDE62,0,0,Es extraño cómo bailar el tango a estas horas.,7,train
EsCoLA_5649,GDE35,1,1,No sé si saldré.,7,train
EsCoLA_5053,GDE32,1,1,El notario viene a que firmen el contrato.,12,train
EsCoLA_2728,GDE19,1,1,Los vi a todos ellos.,14,train
EsCoLA_10432,GDE65,0,0,En vez de lo que se quedó en casa fue en vez de salir.,10,train
EsCoLA_1250,GDE12,1,1,Dos fichas blancas equivalen a una negra.,13,train
EsCoLA_835,GDE07,1,1,"Que gritara de emoción al recibir el premio, sólo recuerdo haber visto a Julia.",7,train
EsCoLA_915,GDE07,1,0,Le dio todo el dinero de que disponía.,7,train
EsCoLA_7775,GDE43,0,0,"Julia ha lavado el coche, y no todavía Miguel.",14,train
EsCoLA_2699,GDE19,0,0,A ello y eso otro dedicaremos el siguiente capítulo.,14,train
EsCoLA_2472,GDE17,0,0,Compré tantos libros los que puedas haber comprado tú.,13,train
EsCoLA_5491,GDE34,0,0,La idea es de que tenemos que luchar por Cuba.,14,train
EsCoLA_3540,GDE24,0,0,Son telefoneado muchos expertos.,5,train
EsCoLA_3379,GDE24,1,1,"Sí, lo vi.",14,train
EsCoLA_5588,GDE35,0,0,Examinó que cómo se podía hacer eso.,7,train
EsCoLA_6212,GDE36,1,1,"Con quejarnos tanto, no se arreglan los problemas.",10,train
EsCoLA_2308,GDE17,1,1,Vi un chico igual que tú.,13,train
EsCoLA_10371,GDE65,1,1,Quienes han venido son todos a excepción de él.,3,train
EsCoLA_1388,GDE12,1,1,Me encanta el café.,13,train
EsCoLA_5214,GDE32,1,1,No sé quién me habrá metido a mí a venir a esta romería a ponernos perdidos.,10,train
EsCoLA_6187,GDE36,0,0,Las tierras son difíciles de vender por sembrar.,10,train
EsCoLA_2673,GDE19,1,0,Deberíamos dejar todo ello para otra ocasión.,14,train
EsCoLA_1946,GDE16,1,1,Habla; soy todo oídos.,13,train
EsCoLA_8989,GDE52,0,0,Apretando el paso es como están.,9,train
